date,price,BTC_VOLUME,ETH_PRICE,ETH_VOLUME,USDT_VOLUME,SPY_PRICE,SPY_VOLUME,QQQ_PRICE,QQQ_VOLUME,GLD_PRICE,GLD_VOLUME,USO_PRICE,USO_VOLUME,JNK_PRICE,JNK_VOLUME,SHY_PRICE,SHY_VOLUME,IEF_PRICE,IEF_VOLUME,TLT_PRICE,TLT_VOLUME,DXY_INDEX,VIX_INDEX,PUT_INDEX,BCOM_INDEX,STOXX_INDEX,SSEC_INDEX
1/11/2023,17563.36,21858206845,1336.017072,6390063040,30382590558,395.52,68881080,277.55,44077036,174.62,3374201,68.05,3545139,93.38,6302917,81.6,6779692,98.64,7118680,105.68,18794029,103.188,21.09,2306.74,109.6679,3831.94,3161.8376
1/12/2023,18831,25439279073,1389.771662,6779329582,32900275874,396.96,90157699,279.05,60599953,176.64,6936919,68.61,2616302,93.88,7904243,81.78,5571066,99.52,5767999,107.76,32029608,102.246,18.83,2313.46,110.9404,3848.04,3163.4509
1/13/2023,19811,48025109150,1417.134909,13360962683,56073842995,398.5,63903932,280.97,44802936,178.76,7468768,70.05,2503342,93.96,9905747,81.64,4546529,98.99,5573709,106.75,17750775,102.204,18.35,2314.95,111.5772,3878.9,3195.3059
1/17/2023,21322.25,34809391746,1577.72589,9434570735,44340026378,397.77,62677281,281.54,36269738,177.59,6610834,70.86,3796496,93.69,7199286,81.69,5843408,98.68,3708960,106.06,13911676,102.39,19.36,2316.69,112.0157,3912.41,3224.2448
1/18/2023,20777,33278841337,1569.530833,8482482041,40916940820,391.49,99632262,277.88,47754549,177.08,5384664,69.51,3172677,93.78,7616788,81.87,4551591,100.02,7926409,108.63,35497241,102.363,20.34,2316.63,111.5941,3915.11,3224.406
1/19/2023,20939.74,40612056909,1516.555475,11809477724,52187459971,388.64,86958919,275.15,44150436,179.89,6678687,70.59,2814912,93.16,8192661,81.85,4791768,99.83,4234128,107.95,17194653,102.058,20.52,2317.33,111.8466,3861.35,3240.2794
1/20/2023,22318,29144534678,1550.508888,6871702648,33784531494,395.88,91806356,282.68,60613606,179.29,5754818,71.55,2438387,93.39,7524022,81.78,4042219,99.17,8822676,106.2,22754067,102.012,19.85,2325.79,112.1277,3867.83,3264.8138
1/23/2023,23000,34124364415,1630.844855,8233555835,42222010837,400.63,84178797,288.96,52799905,179.63,5265507,71.5,1583917,93.27,5153725,81.7,5559304,98.85,4334933,105.7,12961516,102.138,19.81,2336.31,112.5185,3881.29,#N/A
1/24/2023,22902.75,36750647386,1632.961727,9037743838,45160860745,400.2,59524911,288.37,44875146,180.28,4604628,70.22,1653244,93.39,4948066,81.73,4179169,99.42,3540326,107.22,16417220,101.918,19.2,2336.86,111.9141,3864.57,#N/A
1/25/2023,23599.25,35621897293,1557.059761,9078639810,43370440804,400.35,84800251,287.73,50872022,181.11,6925348,70.51,1613158,93.39,5979755,81.78,3169430,99.53,2924706,107.48,11906502,101.641,19.08,2338.52,111.7393,3860.98,#N/A
1/26/2023,23080,42772537175,1614.677185,11946053798,51482340093,404.75,72287425,293.34,51596335,179.47,5860129,70.93,1481393,93.63,7797668,81.73,5417000,99.17,2875361,106.98,15549352,101.839,18.73,2345.17,112.3885,3860.1,#N/A
1/27/2023,23090,37099702812,1602.846949,10076436860,45669776007,405.68,68346180,296.26,56441939,179.22,6052728,69.5,3185149,93.39,8356871,81.73,3822679,99.02,5524111,106.71,11845473,101.927,18.51,2347.77,111.611,3862.2,#N/A
1/30/2023,22745,38438621264,1646.51599,10037370816,44842327474,400.59,74202018,290.27,49405833,178.76,4210726,68.1,2345830,92.9,4564089,81.65,6446172,98.71,2584607,106.32,11459667,102.276,19.94,2341.06,110.7983,3862.04,3269.318
1/31/2023,22951,38594596832,1568.647713,10977781768,49267517476,406.48,86811786,294.62,46705106,179.41,5976888,69.32,1391649,93.63,8814702,81.8,7241118,99.21,4856456,107.17,13705345,102.097,19.4,2349.59,111.8001,3853.32,3255.6692
2/1/2023,23683,32683643418,1586.539577,7544090212,41165769631,410.8,101459155,300.92,67562173,181.67,7996005,67.36,3538495,94.02,11313857,81.79,8447441,99.71,20159128,108.18,25305791,101.217,17.87,2355.39,109.5348,3837.06,3284.9213
2/2/2023,23451,37452064508,1642.857168,9295116916,47555216436,416.78,101654463,311.72,83070628,177.9,8842396,66.57,2561457,94.63,11691483,81.8,10328777,99.67,5822979,108.32,19548415,101.75,18.73,2358.36,109.4116,3843.78,3285.6705
2/3/2023,23381.51,44735297657,1648.679684,12542560274,57189832973,412.35,94736781,306.18,76170804,173.46,13674441,64.4,4875327,93.67,11318955,81.5,7167469,98.6,5267001,106.7,20619484,102.915,18.33,2358.03,107.0711,3879.13,3263.4059
2/6/2023,22915,26678691425,1631.372523,8211226952,37086074966,409.83,60295325,303.59,40802348,173.82,8956963,65.5,2694177,93.12,6153095,81.27,4078961,97.75,5500522,105.91,15182444,103.621,19.43,2358.45,106.6752,3856.4,3238.6978
2/7/2023,23197,33963650031,1617.144163,7825100535,40249156562,415.19,90990745,309.88,67583981,173.98,6794153,67.76,3598069,93.48,9792205,81.31,4899954,97.51,5678915,105.06,18290306,103.427,18.66,2361.57,108.1139,3877.57,3248.094
2/8/2023,22956.03,38850594359,1672.822678,9180247306,48461129567,410.65,76227462,304.37,56720860,174.41,4075638,68.68,2052011,93.12,7233624,81.34,5112674,97.87,6137619,105.56,13530655,103.409,19.63,2360.63,108.0934,3888.32,3232.1063
2/9/2023,21857,34247782006,1651.408379,8766845417,49961937748,407.09,78694859,301.68,49137818,173.03,5361340,67.92,2430734,92.45,10584461,81.28,4328568,97.43,7358257,104.56,20469923,103.221,20.71,2358.43,107.9031,3912.02,3270.3826
2/10/2023,21537,51161546272,1546.383769,12447757846,64697984567,408.04,70769715,299.7,50050104,173.36,2971125,69.87,2817209,91.73,10315142,81.24,5046285,96.96,5290058,103.39,16598349,103.63,20.53,2360.97,108.6756,3893.36,3260.6734
2/13/2023,21630,25877166001,1515.334631,6128794710,32098131138,412.83,64913539,304.5,39636720,172.48,3970786,69.5,3458154,91.99,11064767,81.26,4916346,97.19,17262290,104.26,13134299,103.345,20.34,2364.18,108.5619,3934.03,3284.1599
2/14/2023,22254.5,36761909546,1506.916201,11573812956,58531239697,412.64,88389313,306.75,64079057,172.61,5403099,69.4,1601529,92,8297470,81.09,7889637,96.75,7133647,104.02,15440317,103.233,18.91,2365.3,108.7588,3935.81,3293.2825
2/15/2023,24176.06,45363697020,1556.963484,11723184974,60633824928,413.98,61685279,309.1,43427298,170.89,5435337,69.02,1908779,91.86,12888084,81.1,5026263,96.46,4964758,103.05,15567607,103.923,18.23,2365.78,107.4009,3947.97,3280.4919
2/16/2023,24538,44336284482,1674.858207,11079231384,56998699691,408.28,76431469,303.3,59498630,170.75,4540398,68.45,2369692,91.08,20721885,81.11,6081591,96.14,27126361,101.59,19267327,103.856,20.17,2365.83,107.4432,3943.07,3249.0295
2/17/2023,24482,48144978044,1646.143502,13388835215,62944637856,407.26,89257815,301.16,58230729,171.26,4809799,67.02,3851722,91.38,22064560,81.18,3773902,96.41,4540507,102.38,19560871,103.862,20.02,2373.58,106.5327,3937.62,3224.0243
2/21/2023,24201,38997046274,1700.198681,8435810846,52168477098,399.09,82655924,294.03,46526708,170.62,4035933,66.69,2432686,89.94,21320574,81.02,6391392,95.36,11382104,100.39,22727975,104.176,22.87,2351.02,107.0443,3942.21,3306.5236
2/22/2023,23805,41991954878,1656.58237,9728814194,52637879767,398.54,83742293,294.25,51389237,169.66,4105675,64.92,3495572,90.6,19434266,81.06,3889568,95.53,30136619,101.31,15165423,104.585,22.29,2351.75,106.1328,3933.35,3291.1477
2/23/2023,23879,40336608135,1643.173394,9836391622,51233553289,400.66,96242399,296.82,69294443,169.57,5073479,66.38,2136849,91.51,8112444,81.11,4072877,95.9,7059763,102.3,15829077,104.598,21.14,2361.24,105.9813,3928.13,3287.477
2/24/2023,23115.5,42356618035,1651.850007,9698749202,49981035028,396.38,108194413,291.85,74331958,168.35,6496496,67.1,2593435,90.98,10289308,80.94,4189647,95.32,10757151,100.97,21403577,105.214,21.67,2346.74,105.5489,3879.17,3267.1597
2/27/2023,23386.25,24469102669,1640.58271,6357994998,30368284335,397.73,80444736,293.94,48995009,169.01,4509151,66.25,3024804,91.56,11241755,81.01,3246623,95.61,3693234,101.25,14209183,104.673,20.95,2355.1,105.9698,3918.35,3258.0344
2/28/2023,23148,28832423816,1633.976629,7916573299,35987227108,396.26,96438567,293.56,48243141,169.78,6761585,67.21,1886369,91.39,5876927,80.99,3978259,95.76,4690209,101.71,14955716,104.869,20.7,2350.82,106.1591,3895.48,3279.6053
3/1/2023,23560.5,25534054046,1606.632639,6883711562,32718069236,394.74,99706823,291.2,58286972,170.76,6590468,68.07,2577618,90.62,7943732,80.68,5386141,94.8,8328617,100.37,19000033,104.483,20.58,2345.1,107.2923,3867.48,3312.3478
3/2/2023,23411.51,32507897259,1663.925777,8672222866,39912620572,397.81,85404726,293.61,53738557,170.66,3952266,68.3,1628091,90.67,7619115,80.71,6634436,94.41,12952838,99.48,23769180,105.027,19.59,2358.8,106.9377,3899.2,3310.6536
3/3/2023,22244,27432755758,1647.664667,7930395056,34398789164,404.19,90119952,299.68,60511540,172.49,6894466,69.86,5179280,91.6,9086084,80.76,6045081,95.17,5696994,101.89,30877342,104.521,18.49,2383.87,108.3105,3924.59,3328.3927
3/6/2023,22412,16080097920,1563.225662,62172854406,20651547846,404.47,72795946,300.02,56736294,171.62,4264124,70.49,3977842,91.67,7973315,80.72,3862477,95,3766424,101.1,16631871,104.35,18.61,2387.24,107.3258,3918.13,3322.0259
3/7/2023,22054.79,21124920006,1567.350147,6627693314,27019419680,398.27,108310596,296.34,65955756,168.62,8713268,67.85,5071165,91.08,7568054,80.55,6748749,95.01,5053288,101.72,23096462,105.615,19.59,2365.97,105.7738,3896.88,3285.0988
3/8/2023,22001.75,27780357943,1563.813182,8523808477,37662456575,398.92,74746632,297.82,50876265,168.54,5718595,67.1,3018060,90.62,9483515,80.51,7627859,94.98,5163480,101.82,20252359,105.658,19.11,2370.41,105.0476,3898.62,3283.2479
3/9/2023,20229.75,28493032425,1535.260252,11881879819,35716759862,391.56,111945322,292.66,71456691,170.2,5582980,66.24,2436627,90.06,13965920,80.77,6480303,95.57,12498892,102.07,21550356,105.309,22.61,2333.88,104.1983,3894.22,3276.0937
3/10/2023,20095,40173833478,1440.167662,10861201441,50624387740,385.91,189252996,288.55,98593561,173.87,13803437,67.14,2989456,90.03,13675756,81.21,10588619,97.33,11041267,105.59,43921484,104.576,24.8,2303.29,104.5533,3854.51,3230.0766
3/13/2023,24233,36639901909,1588.196802,13967891188,52711790163,385.36,157789967,290.69,97123603,177.86,20554417,65.25,5203858,89.57,12999883,82.02,12061390,98.51,23930587,105.83,51502460,103.595,26.52,2301.17,105.1314,3773,3268.6955
3/14/2023,24631.56,66799159802,1678.915634,65211714925,87780961462,391.73,149752357,297.37,73602545,176.83,10019032,62.93,6367406,90.27,10239534,81.71,18453087,97.58,47886756,104.09,38417777,103.597,23.73,2339.11,104.2085,3825.6,3245.3123
3/15/2023,24397,70714394276,1708.300897,19833762798,88711070851,389.28,172996933,298.93,83631535,178.21,14546095,60.02,13746538,89.86,14736291,82.19,13411610,98.99,25157366,106.1,45164118,104.646,26.14,2326.41,102.152,3731.99,3263.3148
3/16/2023,24747.76,63107437929,1658.070109,17257648020,80989287076,396.11,143753940,306.81,98556824,178.57,10764872,60.05,8449874,90.45,9366200,81.86,8525355,98.1,14243234,105.27,43103531,104.418,22.99,2364.8,102.7609,3773.19,3226.8912
3/17/2023,26825,60688056875,1679.792476,30201930395,55711184031,389.99,140553411,305.36,89923732,183.77,24156266,58.66,9071701,89.91,10148228,82.27,8629668,99.26,12293849,106.85,38128985,103.708,25.51,2363.44,102.5945,3740.64,3250.546
3/20/2023,28078,46394763656,1801.367419,10745813975,52736294701,393.74,93055783,305.97,56359491,183.84,11845678,59.79,5391627,89.67,6394288,82.17,4907862,98.86,7982461,105.91,24242781,103.281,24.15,2378.03,102.5698,3777.94,3234.9103
3/21/2023,28153,55315948514,1744.44146,12973595973,50214824170,398.91,91524248,310.34,49757048,180.37,10734493,61.23,3975147,90.69,8515770,81.86,4840908,98,9851679,105,18934923,103.256,21.38,2394.22,102.707,3816.26,3255.6505
3/22/2023,27389,34430928756,1811.411244,10831022955,50999818712,392.11,111746583,306.12,75791914,183.44,11969561,61.61,3512773,90.79,16284177,82.24,8003583,99.29,10705182,106.4,26388481,102.346,22.26,2379.94,102.5711,3834.66,3265.7475
3/23/2023,28333,35394833934,1747.640028,13820716100,51748798674,393.17,119351319,309.75,74575981,185.74,11347149,60.99,2635452,90.49,9072353,82.48,4930753,99.86,7118827,106.4,25475128,102.532,22.61,2381.19,102.5509,3830.58,3286.6491
3/24/2023,27619,20360807195,1824.956658,10980967035,32259255206,395.75,107770124,310.89,57245803,183.65,9253075,60.96,3722993,90.24,8894080,82.52,8638814,99.89,9135980,106.85,23657586,103.116,21.74,2390.91,103.0238,3801.29,3265.6537
3/27/2023,27046,14450374261,1776.86769,8417258785,23064969259,396.49,74010408,308.76,50287407,181.95,6925046,64.15,8701162,90.1,6638422,82.17,3942522,98.66,8284356,104.34,22224508,102.857,20.6,2398.03,103.7487,3840.32,3251.3971
3/28/2023,27310,18519053232,1719.170973,9757415238,29501041703,395.6,62871680,307.12,48585917,183.44,6202597,64.55,4149501,90.08,6668346,82.08,9564942,98.6,13324802,104.53,17794343,102.43,19.97,2399.4,104.362,3841.79,3245.376
3/29/2023,28392,17658503319,1776.043639,9548011564,27646476417,401.35,77497876,312.72,53274266,182.53,4996493,64.15,2593052,91.14,8579396,82.05,4047538,98.43,13404761,104.32,16804393,102.64,19.12,2410.93,104.1591,3888.55,3240.0568
3/30/2023,28149,21097595427,1795.536948,10395388839,32482599443,403.7,69840049,315.68,58354808,184.18,6360296,65.32,3295127,91.74,6932625,82.06,4077273,98.58,4157547,104.8,14315802,102.144,19.02,2414.98,104.3921,3914.12,3261.2485
3/31/2023,28391,22702531379,1792.908578,10958214915,34656392598,409.39,112062624,320.93,62138097,183.22,8003334,66.44,2730700,92.82,14994076,82.16,6451523,99.12,6330052,106.37,25396684,102.506,18.7,2421.18,105.5076,3941.1,3272.8602
4/3/2023,27591,11682876587,1797.736988,6679784660,18937046330,410.95,67391097,320.15,47126839,184.54,9206635,70.27,8377861,92.29,10463775,82.08,9610777,99.39,7226622,106.6,18234843,102.093,18.55,2425.74,106.5337,3952.47,3296.396
4/4/2023,28263,19711493345,1810.466255,11141583996,33846295419,408.67,66601534,319.07,45875384,187.98,13765361,70.27,3592706,91.97,12885226,82.27,4905457,100.03,6763202,107.13,18052419,101.586,19,2425.32,106.5169,3948.5,3312.5578
4/5/2023,28159.5,14871614373,1871.333526,11580514458,27307278315,407.6,65200243,315.92,62795706,187.83,11440827,70.24,3015038,91.45,12247401,82.38,7535529,100.45,6257056,108.25,23047703,101.852,19.08,2425.98,106.6344,3967.3,#N/A
4/6/2023,27994,16507617904,1911.33869,11586484697,27633691851,409.19,63743345,318.05,46916496,186.49,6648428,70.26,2839335,91.89,10349954,82.35,4666766,100.48,4264689,108.53,16447295,101.822,18.4,2428.32,106.2398,3981.99,3312.628
4/10/2023,29136.75,11429030270,1859.940387,7405572879,19218489631,409.61,63681042,317.87,45134736,185.11,6408114,69.76,2884626,91.71,9664692,82.06,3702256,99.49,6025074,106.78,19134399,102.578,18.97,2430.96,106.2505,NULL,3315.3578
4/11/2023,30194,17475381731,1909.882061,9639736046,26264825228,409.72,59297945,315.83,40113594,186.28,6031494,71.07,3346818,91.97,6563504,82.05,2725396,99.45,5458997,107,13971249,102.204,19.1,2431.59,107.1386,3999.34,3313.5705
4/12/2023,29969,18320296515,1892.938911,10245367684,28280855888,408.05,86420379,313.04,62813305,187.19,10000948,72.43,4474082,91.91,8284425,82.14,6091323,99.74,5857167,106.89,20563001,101.5,19.09,2432.16,107.6193,4001.92,3327.1816
4/13/2023,30297.25,18407698928,1920.223031,13152150835,30664802860,413.47,85814754,319.17,54613792,189.72,14060106,71.8,2790907,92.61,33827555,82.19,3350603,99.41,39858222,106.05,22079384,101.011,17.8,2433.84,107.7188,4022.46,3318.3638
4/14/2023,30470,16404033694,2012.785415,13956404023,28798275094,412.46,78161500,318.57,56278284,186.36,13272541,72.09,3170425,92.38,10099414,82,3160990,98.92,4968542,105.08,19801897,101.552,17.07,2434.54,107.8204,4044.51,3338.1525
4/17/2023,29457.19,11188035367,2118.598789,8879608634,21180143608,413.94,66436399,318.84,43007023,185.53,7468062,70.84,2985723,92.13,7307824,81.88,3293305,98.29,5681007,103.83,19528811,102.103,16.95,2435.71,108.0345,4040.79,3385.6095
4/18/2023,30428,16771824488,2077.535665,10818847582,29680367898,414.21,63559997,318.86,46746940,186.25,8056928,70.73,1468754,92.23,5151596,81.86,3581232,98.45,5061415,104.2,15922623,101.745,16.83,2436.06,108.7529,4052.53,3393.3312
4/19/2023,29244.75,18078539249,2103.278814,10121134598,29616720696,414.14,55227330,318.71,38960127,185.36,7373518,69.3,3621061,91.89,5054073,81.79,5923218,98.24,4648100,104.1,16093905,101.968,16.46,2436.46,107.3306,4047.08,3370.1283
4/20/2023,28209,24136616862,1936.425921,15695628542,40775850573,411.88,75840359,316.28,62462142,186.09,5789908,67.6,3486789,91.83,3930057,81.99,4592456,98.81,4607978,104.99,16450090,101.84,17.17,2436.88,106.3893,4053.47,3367.031
4/21/2023,27260,21695904965,1943.435598,12422352272,33850631738,412.2,73457422,316.61,59002285,184.25,10698705,68.21,2620317,92.08,6451976,81.94,3348285,98.57,5948165,104.4,15244718,101.822,16.77,2439.6,105.5753,4079.6,3301.2575
4/24/2023,27464.07,11435645307,1863.639142,7375382210,17557029367,412.63,64332095,315.95,44043063,184.81,8303396,69.25,1924421,92.35,5963351,82.03,1906015,99.05,5143745,105.41,17034309,101.348,16.89,2443.43,105.9963,4074.47,3275.413
4/25/2023,27979,16443099945,1842.630792,9177916724,23174575651,406.08,97766721,309.99,57121644,185.75,8451933,67.62,2262607,92.18,6849155,82.35,3373412,100.03,13076805,106.96,21899884,101.863,18.76,2422.32,104.6145,4071.56,3264.8717
4/26/2023,28413,17061823986,1870.565223,9669740944,23815476983,404.36,80447049,311.87,55400496,184.74,8203595,65.36,5692095,91.82,7100160,82.25,4804208,99.64,5902987,105.82,19610403,101.467,18.84,2419.26,103.4534,4025.9,3264.1006
4/27/2023,29632,30540034741,1867.589325,16137081936,42728517018,412.41,92968369,320.35,65430392,184.75,9107425,65.81,2752664,92.13,6369956,82.09,3452234,98.99,5065839,104.77,20247619,101.503,17.03,2445.48,103.3361,4029.96,3285.8844
4/28/2023,29355,26238597379,1910.456779,17307261171,34953224145,415.93,89433137,322.56,59712635,184.8,6700418,67.5,3043598,92.49,6786559,82.18,4325276,99.73,8525911,106.46,26954077,101.659,15.78,2455.2,104.3114,4048.5,3323.2746
5/1/2023,27667,14707008605,1885.391935,7328083479,18862210774,415.51,62122254,322.19,41013386,183.97,7997658,66.55,2939028,91.59,9543489,81.81,3339703,98.32,17442068,103.13,32487293,102.151,16.08,2457.31,103.6653,4050.56,#N/A
5/2/2023,28694.46,19980169281,1832.725799,9673378164,26517216172,410.84,103998484,319.38,56519407,187.52,13554921,63.05,6535707,91.56,7238477,82.08,5394075,99.6,8540678,105.7,30057756,101.958,17.78,2445,102.3281,4000.65,#N/A
5/3/2023,28528,17699097406,1870.828573,8338110888,22845821558,408.02,91531769,317.29,59882070,189.11,11133826,60.31,12166711,91.45,8232662,82.28,4568795,100.25,9534804,106.29,23656168,101.343,18.34,2437.85,101.5413,4016.07,#N/A
5/4/2023,28882,19944381491,1903.728211,8855867549,27599627945,405.13,94901863,316.17,50224520,190.44,14146787,60.7,4997434,91.18,8203645,82.41,8624945,100.23,12014124,105.24,25110469,101.399,20.09,2427.86,101.6529,3998.07,3350.4587
5/5/2023,29525,12676760580,1877.401195,7156399181,10260443408,412.63,87891791,322.89,51806098,187.46,12508113,63.03,4700048,91.65,5907584,82.21,3375175,99.69,11254376,104.89,15096463,101.214,17.19,2455.7,102.9563,4032.48,3334.5028
5/8/2023,27556,10199066943,1895.230148,6233921635,14673735669,412.74,50046768,323.69,36465796,187.69,6075441,64.26,3454600,91.47,5314674,82.08,3166686,99.08,7022484,103.42,20587042,101.377,16.98,2460.86,103.6997,4050.23,3395.0036
5/9/2023,27657.26,21535578789,1849.28863,11496171818,31517422204,410.93,49220119,321.64,31768800,189.02,7098810,64.87,5831528,91.25,4694014,82.06,4479296,98.96,7317240,103.05,19182506,101.605,17.71,2457.05,103.5492,4041.35,3357.6707
5/10/2023,27877.86,8876813251,1846.064264,6373057170,16814773340,412.85,96142922,325.14,60446623,188.75,9392097,64.39,2683676,91.79,6867387,82.26,4931833,99.7,9930757,104.05,22886805,101.477,16.94,2464.61,102.734,4018.36,3319.1506
5/11/2023,27006.52,17159331951,1842.865559,10471130833,13254326646,412.13,70157064,326.2,44278548,187.13,8245523,63.25,4023257,91.66,3867641,82.31,7866510,100.07,5979642,105.15,19147223,102.058,16.93,2465.23,101.1199,4020.64,3309.5512
5/12/2023,26446,7754296234,1798.071946,9217787396,24966468467,411.59,70481548,325.03,48432836,186.81,7087462,62.07,4070771,91.32,6958874,82.17,8635320,99.47,5107312,104.27,14198538,102.681,17.03,2466.03,101.1839,4040.71,3272.3619
